,author_id,author_id_new,conv_id_new,conversation_id,created_at,entities.mentions,id,id_new,in_reply_to_user_id,lang,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,referenced_tweets,reply_settings,source,text,users.created_at,users.description,users.id,users.name,users.public_metrics.followers_count,users.public_metrics.following_count,users.public_metrics.listed_count,users.public_metrics.tweet_count,users.username,users.verified
0,1466613522,author_id: 1466613522,coversation_id: 927474055879561216,927474055879561216,2017-11-21T13:00:26.000Z,"[{'start': 0, 'end': 13, 'username': 'plasmalight1', 'id': '903404286'}, {'start': 14, 'end': 30, 'username': 'PhilipHammondUK', 'id': '2653613168'}]",932956870947540997,id: 932956870947540997,903404286,en,0,0,0,0,"[{'type': 'replied_to', 'id': '927479448856940544'}]",everyone,Twitter for Android,"@plasmalight1 @PhilipHammondUK soulless politicians full stop doesn't matter which party they belong to, all pay lip service",2013-05-29T07:20:19.000Z,,1466613522,Peach,253,26,0,25770,Peachyfruitcake,False
1,62547239,author_id: 62547239,coversation_id: 927474055879561216,927474055879561216,2017-11-19T15:20:32.000Z,"[{'start': 0, 'end': 16, 'username': 'PhilipHammondUK', 'id': '2653613168'}]",932267355643801600,id: 932267355643801600,2653613168,en,0,0,0,0,"[{'type': 'replied_to', 'id': '927474055879561216'}]",everyone,Twitter Web Client,"@PhilipHammondUK Tell your token totty boss to stop flashing her cleavage at Trump and holding his clammy paw and tell him to get on and ban guns.

As chancellor, what do you think of her offering a fortune to her EU pals?  Or are you happy with her stealing from us as long as she slips you a cut",2009-08-03T16:01:31.000Z,"SPN fan and writer of the Winchester Pact series (canon compliant up to 326, but not beyond).  She/her.  Christian druid.",62547239,Helen Wood,239,449,10,31651,Ysgawen,False
2,849146735129640961,author_id: 849146735129640961,coversation_id: 927474055879561216,927474055879561216,2017-11-14T12:38:34.000Z,"[{'start': 0, 'end': 16, 'username': 'PhilipHammondUK', 'id': '2653613168'}]",930414653766754304,id: 930414653766754304,2653613168,en,0,0,0,0,"[{'type': 'replied_to', 'id': '927474055879561216'}]",everyone,Twitter Web Client,"@PhilipHammondUK E-commerce will be a disaster for the future economy,Industries will reined one by one,today is just the beginning.Regulation &amp; Regulation.",2017-04-04T06:28:52.000Z,Little administrative genius lost in the huge human sea,849146735129640961,fan,27,145,0,5174,continuefan,False
3,849146735129640961,author_id: 849146735129640961,coversation_id: 927474055879561216,927474055879561216,2017-11-13T14:00:41.000Z,"[{'start': 0, 'end': 16, 'username': 'PhilipHammondUK', 'id': '2653613168'}]",930072931887079424,id: 930072931887079424,2653613168,en,0,0,0,0,"[{'type': 'replied_to', 'id': '927474055879561216'}]",everyone,Twitter Web Client,@PhilipHammondUK Idea：Britain Job Party,2017-04-04T06:28:52.000Z,Little administrative genius lost in the huge human sea,849146735129640961,fan,27,145,0,5174,continuefan,False
4,849146735129640961,author_id: 849146735129640961,coversation_id: 927474055879561216,927474055879561216,2017-11-12T12:45:31.000Z,"[{'start': 0, 'end': 16, 'username': 'PhilipHammondUK', 'id': '2653613168'}]",929691629497102336,id: 929691629497102336,2653613168,en,0,0,0,0,"[{'type': 'replied_to', 'id': '927474055879561216'}]",everyone,Twitter Web Client,"@PhilipHammondUK E-commerce will be a disaster for the future economy,Industries will reined one by one,today is just the beginning.Regulation &amp; Regulation.",2017-04-04T06:28:52.000Z,Little administrative genius lost in the huge human sea,849146735129640961,fan,27,145,0,5174,continuefan,False
5,849146735129640961,author_id: 849146735129640961,coversation_id: 927474055879561216,927474055879561216,2017-11-11T12:26:03.000Z,"[{'start': 0, 'end': 16, 'username': 'PhilipHammondUK', 'id': '2653613168'}]",929324341015199744,id: 929324341015199744,2653613168,en,0,0,0,0,"[{'type': 'replied_to', 'id': '927474055879561216'}]",everyone,Twitter Web Client,"@PhilipHammondUK E-commerce will be a disaster for the future economy,Industries will reined one by one,today is just the beginning.Regulation &amp; Regulation.",2017-04-04T06:28:52.000Z,Little administrative genius lost in the huge human sea,849146735129640961,fan,27,145,0,5174,continuefan,False
6,849146735129640961,author_id: 849146735129640961,coversation_id: 927474055879561216,927474055879561216,2017-11-10T07:05:43.000Z,"[{'start': 0, 'end': 16, 'username': 'PhilipHammondUK', 'id': '2653613168'}]",928881337640955905,id: 928881337640955905,2653613168,en,0,0,0,0,"[{'type': 'replied_to', 'id': '927474055879561216'}]",everyone,Twitter Web Client,@PhilipHammondUK Idea：Britain Job Party,2017-04-04T06:28:52.000Z,Little administrative genius lost in the huge human sea,849146735129640961,fan,27,145,0,5174,continuefan,False
7,849146735129640961,author_id: 849146735129640961,coversation_id: 927474055879561216,927474055879561216,2017-11-08T12:11:51.000Z,"[{'start': 0, 'end': 16, 'username': 'PhilipHammondUK', 'id': '2653613168'}]",928233605121191936,id: 928233605121191936,2653613168,en,0,0,0,0,"[{'type': 'replied_to', 'id': '927474055879561216'}]",everyone,Twitter Web Client,"@PhilipHammondUK E-commerce will be a disaster for the future economy,Industries will reined one by one,today is just the beginning.Regulation &amp; Regulation.",2017-04-04T06:28:52.000Z,Little administrative genius lost in the huge human sea,849146735129640961,fan,27,145,0,5174,continuefan,False
8,849146735129640961,author_id: 849146735129640961,coversation_id: 927474055879561216,927474055879561216,2017-11-06T12:13:46.000Z,"[{'start': 0, 'end': 16, 'username': 'PhilipHammondUK', 'id': '2653613168'}]",927509311411990528,id: 927509311411990528,2653613168,en,0,0,0,0,"[{'type': 'replied_to', 'id': '927474055879561216'}]",everyone,Twitter Web Client,@PhilipHammondUK Idea：Britain Job Party,2017-04-04T06:28:52.000Z,Little administrative genius lost in the huge human sea,849146735129640961,fan,27,145,0,5174,continuefan,False
9,439268100,author_id: 439268100,coversation_id: 927474055879561216,927474055879561216,2017-11-13T09:32:17.000Z,"[{'start': 0, 'end': 16, 'username': 'PhilipHammondUK', 'id': '2653613168'}, {'start': 193, 'end': 208, 'username': 'WASPI_Campaign', 'id': '3622059147'}, {'start': 209, 'end': 225, 'username': 'wepaidinupayout', 'id': '851534872401334272'}]",930005387394338816,id: 930005387394338816,2653613168,en,0,0,0,1,"[{'type': 'replied_to', 'id': '927474055879561216'}]",everyone,Twitter Web Client,"@PhilipHammondUK Think of the poor women born in the 1950's being effected by you not paying them their pensions , disgraceful way to treat our citizens who were the back bone of this country. @WASPI_Campaign @wepaidinupayout",2011-12-17T15:30:08.000Z,Brilliant political commentator 🇬🇧blood runs through my veins.  A real Lady Living in beautiful Wales.,439268100,Lady of the house,1909,1239,14,53439,SusanHarris80,False
