,author_id,author_id_new,conv_id_new,conversation_id,created_at,entities.mentions,id,id_new,in_reply_to_user_id,lang,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,referenced_tweets,reply_settings,source,text,users.created_at,users.description,users.id,users.name,users.public_metrics.followers_count,users.public_metrics.following_count,users.public_metrics.listed_count,users.public_metrics.tweet_count,users.username,users.verified
0,2791926868,author_id: 2791926868,coversation_id: 618452521024135169,618452521024135169,2015-07-31T22:06:50.000Z,"[{'start': 0, 'end': 12, 'username': 'EndaKennyTD', 'id': '135514272'}]",627239018179244032,id: 627239018179244032,135514272,en,0,0,0,0,"[{'type': 'replied_to', 'id': '618452521024135169'}]",everyone,Twitter Web Client,@EndaKennyTD prick..coward. traitor scumbag,2014-09-29T15:00:06.000Z,,2791926868,Irishantianglo,170,22,3,1544,Kneelingboy,False
1,330628183,author_id: 330628183,coversation_id: 618452521024135169,618452521024135169,2015-07-12T20:18:14.000Z,"[{'start': 0, 'end': 12, 'username': 'EndaKennyTD', 'id': '135514272'}]",620326318778023936,id: 620326318778023936,135514272,en,0,0,0,0,"[{'type': 'replied_to', 'id': '618452521024135169'}]",everyone,Twitter for Android,@EndaKennyTD Why do you want m'ship of such incompetent unnecessary tier of undeserved German power?,2011-07-06T22:25:17.000Z,,330628183,Woman,2971,3192,70,115890,LorraChaplin,False
2,2151458196,author_id: 2151458196,coversation_id: 618452521024135169,618452521024135169,2015-07-09T13:53:16.000Z,"[{'start': 0, 'end': 15, 'username': 'RealEddieHobbs', 'id': '88657346'}, {'start': 16, 'end': 28, 'username': 'EndaKennyTD', 'id': '135514272'}]",619142275675852800,id: 619142275675852800,88657346,en,0,0,0,0,"[{'type': 'replied_to', 'id': '618457598266875908'}]",everyone,Twitter Web Client,@RealEddieHobbs @EndaKennyTD Lucinda can talk about bookmakers but not about the excluded unemployed - http://t.co/7GZ4hwhlZp,2013-10-23T18:17:32.000Z,"Some time campaigner for human right for all unemployed people to Register as Unemployed,sometime runner    Re-tweets  not intended to be read as an endorsement",2151458196,Gerard,1700,2189,34,117041,downgerd,False
3,2151458196,author_id: 2151458196,coversation_id: 618452521024135169,618452521024135169,2015-07-09T13:49:13.000Z,"[{'start': 0, 'end': 15, 'username': 'RealEddieHobbs', 'id': '88657346'}, {'start': 16, 'end': 26, 'username': 'daquigles', 'id': '342126667'}, {'start': 27, 'end': 39, 'username': 'EndaKennyTD', 'id': '135514272'}]",619141258662019072,id: 619141258662019072,2151458196,en,0,0,2,0,"[{'type': 'replied_to', 'id': '619141096942247937'}]",everyone,Twitter Web Client,@RealEddieHobbs @daquigles @EndaKennyTD So I can see why many ppl get frustrated and become more radical and vocal.,2013-10-23T18:17:32.000Z,"Some time campaigner for human right for all unemployed people to Register as Unemployed,sometime runner    Re-tweets  not intended to be read as an endorsement",2151458196,Gerard,1700,2189,34,117041,downgerd,False
4,2151458196,author_id: 2151458196,coversation_id: 618452521024135169,618452521024135169,2015-07-09T13:48:35.000Z,"[{'start': 0, 'end': 15, 'username': 'RealEddieHobbs', 'id': '88657346'}, {'start': 16, 'end': 26, 'username': 'daquigles', 'id': '342126667'}, {'start': 27, 'end': 39, 'username': 'EndaKennyTD', 'id': '135514272'}]",619141096942247937,id: 619141096942247937,88657346,en,0,0,1,1,"[{'type': 'replied_to', 'id': '618468430447050752'}]",everyone,Twitter Web Client,@RealEddieHobbs @daquigles @EndaKennyTD I am afrid Eddie Renua dont respond to courteous polite tweets about serious issues in my exerience,2013-10-23T18:17:32.000Z,"Some time campaigner for human right for all unemployed people to Register as Unemployed,sometime runner    Re-tweets  not intended to be read as an endorsement",2151458196,Gerard,1700,2189,34,117041,downgerd,False
5,2151458196,author_id: 2151458196,coversation_id: 618452521024135169,618452521024135169,2015-07-08T21:28:43.000Z,"[{'start': 0, 'end': 15, 'username': 'RealEddieHobbs', 'id': '88657346'}, {'start': 16, 'end': 31, 'username': 'williamhboney1', 'id': '506498124'}]",618894505496817664,id: 618894505496817664,88657346,en,0,0,0,0,"[{'type': 'replied_to', 'id': '618893098559647744'}]",everyone,Twitter Web Client,@RealEddieHobbs @williamhboney1 Frankly many would say you have always been pretty publicity &amp; attention seeking- true ?,2013-10-23T18:17:32.000Z,"Some time campaigner for human right for all unemployed people to Register as Unemployed,sometime runner    Re-tweets  not intended to be read as an endorsement",2151458196,Gerard,1700,2189,34,117041,downgerd,False
6,2151458196,author_id: 2151458196,coversation_id: 618452521024135169,618452521024135169,2015-07-08T21:27:12.000Z,"[{'start': 0, 'end': 15, 'username': 'RealEddieHobbs', 'id': '88657346'}, {'start': 16, 'end': 31, 'username': 'williamhboney1', 'id': '506498124'}]",618894124557598720,id: 618894124557598720,88657346,en,1,0,0,0,"[{'type': 'replied_to', 'id': '618893642741235714'}]",everyone,Twitter Web Client,@RealEddieHobbs @williamhboney1 Trying being an ordianry person trying for years to communicate with Pols like J Burton &amp; her dept Soc Pro,2013-10-23T18:17:32.000Z,"Some time campaigner for human right for all unemployed people to Register as Unemployed,sometime runner    Re-tweets  not intended to be read as an endorsement",2151458196,Gerard,1700,2189,34,117041,downgerd,False
7,506498124,author_id: 506498124,coversation_id: 618452521024135169,618452521024135169,2015-07-08T23:38:40.000Z,"[{'start': 0, 'end': 15, 'username': 'RealEddieHobbs', 'id': '88657346'}]",618927207738683393,id: 618927207738683393,88657346,en,0,0,0,0,"[{'type': 'replied_to', 'id': '618926840569307136'}]",everyone,TweetDeck,"@RealEddieHobbs sleep well, oiche mhaith.",2012-02-27T22:30:08.000Z,Whistle Blower Extraordinaire & Author. Writer of wrongs. 1 half of @EchoChambersPod https://t.co/WOtvpvjK9o,506498124,martinmcmahon,18341,2742,90,199153,williamhboney1,False
8,506498124,author_id: 506498124,coversation_id: 618452521024135169,618452521024135169,2015-07-08T23:38:04.000Z,"[{'start': 0, 'end': 15, 'username': 'RealEddieHobbs', 'id': '88657346'}]",618927057939132416,id: 618927057939132416,88657346,en,2,0,1,2,"[{'type': 'replied_to', 'id': '618926499014516736'}]",everyone,TweetDeck,@RealEddieHobbs that's true the poor take it on the chin as they have no recourse to legal eagles We call it the everyday to and fro of life,2012-02-27T22:30:08.000Z,Whistle Blower Extraordinaire & Author. Writer of wrongs. 1 half of @EchoChambersPod https://t.co/WOtvpvjK9o,506498124,martinmcmahon,18341,2742,90,199153,williamhboney1,False
9,506498124,author_id: 506498124,coversation_id: 618452521024135169,618452521024135169,2015-07-08T23:35:57.000Z,"[{'start': 0, 'end': 15, 'username': 'RealEddieHobbs', 'id': '88657346'}]",618926526470430720,id: 618926526470430720,88657346,en,1,0,0,0,"[{'type': 'replied_to', 'id': '618925901682769920'}]",everyone,TweetDeck,"@RealEddieHobbs social media championed that particular cause, sidestepped MSM, the courts and DOB. It is a force for good.",2012-02-27T22:30:08.000Z,Whistle Blower Extraordinaire & Author. Writer of wrongs. 1 half of @EchoChambersPod https://t.co/WOtvpvjK9o,506498124,martinmcmahon,18341,2742,90,199153,williamhboney1,False
