,author_id,author_id_new,conv_id_new,conversation_id,created_at,entities.mentions,id,id_new,in_reply_to_user_id,lang,public_metrics.like_count,public_metrics.quote_count,public_metrics.reply_count,public_metrics.retweet_count,referenced_tweets,reply_settings,source,text,users.created_at,users.description,users.id,users.name,users.public_metrics.followers_count,users.public_metrics.following_count,users.public_metrics.listed_count,users.public_metrics.tweet_count,users.username,users.verified
0,4149440967,author_id: 4149440967,coversation_id: 912262229868900352,912262229868900352,2017-11-18T23:44:58.000Z,"[{'start': 0, 'end': 11, 'username': 'jtomasroig', 'id': '890264851934851072'}, {'start': 12, 'end': 22, 'username': 'JunckerEU', 'id': '169426475'}, {'start': 23, 'end': 37, 'username': 'EU_Commission', 'id': '157981564'}, {'start': 38, 'end': 50, 'username': 'RegSprecher', 'id': '1465296802085842950'}]",932031908829188096,id: 932031908829188096,890264851934851072,en,0,0,0,0,"[{'type': 'replied_to', 'id': '912270513636069376'}]",everyone,Twitter Web App,"@jtomasroig @JunckerEU @EU_Commission @RegSprecher Cmon Druncker, what have you to say?",2015-11-09T13:49:20.000Z,,4149440967,Blackfritz13,13,38,0,1512,blackfritz13,False
1,4149440967,author_id: 4149440967,coversation_id: 912262229868900352,912262229868900352,2017-11-18T23:43:48.000Z,"[{'start': 0, 'end': 10, 'username': 'JunckerEU', 'id': '169426475'}, {'start': 11, 'end': 25, 'username': 'EU_Commission', 'id': '157981564'}, {'start': 26, 'end': 38, 'username': 'RegSprecher', 'id': '1465296802085842950'}]",932031616767135750,id: 932031616767135750,169426475,en,0,0,0,0,"[{'type': 'replied_to', 'id': '912262229868900352'}]",everyone,Twitter Web App,@JunckerEU @EU_Commission @RegSprecher Has she formed a government yet?,2015-11-09T13:49:20.000Z,,4149440967,Blackfritz13,13,38,0,1512,blackfritz13,False
2,826134888,author_id: 826134888,coversation_id: 912262229868900352,912262229868900352,2017-11-10T11:42:25.000Z,"[{'start': 0, 'end': 10, 'username': 'JunckerEU', 'id': '169426475'}, {'start': 11, 'end': 25, 'username': 'EU_Commission', 'id': '157981564'}, {'start': 26, 'end': 38, 'username': 'RegSprecher', 'id': '1465296802085842950'}]",928950973422362624,id: 928950973422362624,169426475,en,0,0,0,0,"[{'type': 'replied_to', 'id': '912262229868900352'}]",everyone,Twitter Web Client,"@JunckerEU @EU_Commission @RegSprecher Who are you directing this speech to? perhaps the spanish  minister of defense who is regularly threating with using the army  against catalan civilians? I guess not, that is an ""internal affair""... good luck with your  conscience.",2012-09-15T23:38:56.000Z,"El mal gobierno debe penalizarse, y el buen gobierno reconocerse.",826134888,SU Wenli Indemnització i autodeterminació,281,319,0,18997,Sergi1001,False
3,818401261150208000,author_id: 818401261150208000,coversation_id: 912262229868900352,912262229868900352,2017-10-19T12:33:18.000Z,"[{'start': 0, 'end': 10, 'username': 'JunckerEU', 'id': '169426475'}, {'start': 11, 'end': 25, 'username': 'EU_Commission', 'id': '157981564'}, {'start': 26, 'end': 38, 'username': 'RegSprecher', 'id': '1465296802085842950'}]",920991244540628992,id: 920991244540628992,169426475,en,0,0,0,0,"[{'type': 'replied_to', 'id': '912262229868900352'}]",everyone,Twitter for Android,@JunckerEU @EU_Commission @RegSprecher Mr Drunkard is EU to investigate Merkel's DE PorscheVW profits from Nazis Or are you and FR Barnhead scared that DE will invade again,2017-01-09T10:17:20.000Z,,818401261150208000,Patrick,4,26,0,98,twn88,False
4,1590792902,author_id: 1590792902,coversation_id: 912262229868900352,912262229868900352,2017-10-18T15:08:34.000Z,"[{'start': 0, 'end': 10, 'username': 'JunckerEU', 'id': '169426475'}, {'start': 11, 'end': 25, 'username': 'EU_Commission', 'id': '157981564'}, {'start': 26, 'end': 38, 'username': 'RegSprecher', 'id': '1465296802085842950'}]",920667929888415749,id: 920667929888415749,169426475,und,0,0,0,0,"[{'type': 'replied_to', 'id': '912262229868900352'}]",everyone,Twitter Web Client,@JunckerEU @EU_Commission @RegSprecher #LlibertatJordis #FreeCatalonia,2013-07-13T11:22:37.000Z,Espai alliberat al centre per a ser lloc de trobada i transformació social                 Espai pels somnis - Casal Autogestionat d'Igualada,1590792902,Espai pels Somnis,1848,1503,34,8016,espaispelsomnis,False
5,223486813,author_id: 223486813,coversation_id: 912262229868900352,912262229868900352,2017-10-17T05:37:18.000Z,"[{'start': 0, 'end': 10, 'username': 'JunckerEU', 'id': '169426475'}, {'start': 11, 'end': 25, 'username': 'EU_Commission', 'id': '157981564'}, {'start': 26, 'end': 38, 'username': 'RegSprecher', 'id': '1465296802085842950'}]",920161780655108097,id: 920161780655108097,169426475,und,0,0,0,0,"[{'type': 'replied_to', 'id': '912262229868900352'}]",everyone,Twitter Web Client,@JunckerEU @EU_Commission @RegSprecher https://t.co/IKDj2AQSsc,2010-12-06T14:43:08.000Z,,223486813,1r&,40,396,0,3565,urituit,False
6,223486813,author_id: 223486813,coversation_id: 912262229868900352,912262229868900352,2017-10-16T21:07:52.000Z,"[{'start': 0, 'end': 10, 'username': 'JunckerEU', 'id': '169426475'}, {'start': 11, 'end': 25, 'username': 'EU_Commission', 'id': '157981564'}, {'start': 26, 'end': 38, 'username': 'RegSprecher', 'id': '1465296802085842950'}, {'start': 45, 'end': 54, 'username': 'jcuixart', 'id': '220656573'}, {'start': 59, 'end': 73, 'username': 'jordisanchezp', 'id': '932307931684573186'}]",920033574111399937,id: 920033574111399937,169426475,en,0,0,0,0,"[{'type': 'replied_to', 'id': '912262229868900352'}]",everyone,Twitter for iPhone,"@JunckerEU @EU_Commission @RegSprecher Today @jcuixart and @jordisanchezp have been convicted in a political trial. In 21th century. Where are you, Europe?",2010-12-06T14:43:08.000Z,,223486813,1r&,40,396,0,3565,urituit,False
7,223486813,author_id: 223486813,coversation_id: 912262229868900352,912262229868900352,2017-10-13T09:57:02.000Z,"[{'start': 0, 'end': 10, 'username': 'JunckerEU', 'id': '169426475'}, {'start': 11, 'end': 25, 'username': 'EU_Commission', 'id': '157981564'}, {'start': 26, 'end': 38, 'username': 'RegSprecher', 'id': '1465296802085842950'}]",918777590047010816,id: 918777590047010816,169426475,und,0,0,0,0,"[{'type': 'quoted', 'id': '918776028230836226'}, {'type': 'replied_to', 'id': '912262229868900352'}]",everyone,Twitter Web Client,@JunckerEU @EU_Commission @RegSprecher https://t.co/9KdRMZBiEU,2010-12-06T14:43:08.000Z,,223486813,1r&,40,396,0,3565,urituit,False
8,2305032253,author_id: 2305032253,coversation_id: 912262229868900352,912262229868900352,2017-10-14T05:55:17.000Z,"[{'start': 0, 'end': 10, 'username': 'JunckerEU', 'id': '169426475'}, {'start': 11, 'end': 25, 'username': 'EU_Commission', 'id': '157981564'}, {'start': 26, 'end': 38, 'username': 'RegSprecher', 'id': '1465296802085842950'}]",919079140808101888,id: 919079140808101888,169426475,pl,0,0,0,0,"[{'type': 'replied_to', 'id': '912262229868900352'}]",everyone,Twitter Web Client,@JunckerEU @EU_Commission @RegSprecher Nie bądz obojętny - pomóż jak możesz: https://t.co/hoeqNYEQO7 … …to damy radę.,2014-01-22T15:29:00.000Z,"Zamiast wspierać Hołownię oraz ideologię LGBT, lepiej pomóż w zakupie protezy: https://t.co/UQqTEIrCzB",2305032253,Tompio,859,4748,2,68808,Tompio57,False
9,398637684,author_id: 398637684,coversation_id: 912262229868900352,912262229868900352,2017-10-13T14:05:17.000Z,"[{'start': 0, 'end': 10, 'username': 'JunckerEU', 'id': '169426475'}, {'start': 11, 'end': 25, 'username': 'EU_Commission', 'id': '157981564'}, {'start': 26, 'end': 38, 'username': 'RegSprecher', 'id': '1465296802085842950'}]",918840064112758789,id: 918840064112758789,398637684,de,0,0,0,0,"[{'type': 'replied_to', 'id': '918807072787050497'}]",everyone,Twitter for Android,"@JunckerEU @EU_Commission @RegSprecher ..oder vielleicht mussen die Catalanen wieder verletzt werden, damit EU reagiren wird? BITTE, die Catalanen sind European people! Nicht? https://t.co/DV2gX0bCqL",2011-10-26T10:25:08.000Z,,398637684,Jordi Julià 🎗,64,492,0,3510,1jordi_julia,False
